min_voltage,peak_kw,loss_kwh,violation_rate,service,controller,scenario,ood,scale,response,base_error,ev_error,binding_constraint,committed_kwh,realized_kwh,shortfall_kwh,firm_coverage,service_completion
0.9632787266790748,3878.6120513694896,785.0123587017329,0.0,0.3518092194491028,BGFC-dynamic,230,True,0.7678610443521957,0.3518092194485666,0.002120379795083685,0.09577216963330193,Behavioral,783.0884859077998,553.7783035180828,229.31018238971706,0.0,0.8105883832893506
0.9649406794617789,3693.0371372937607,711.7790673514737,0.0,0.41723169285076145,BGFC-dynamic,231,False,0.7678610443521957,0.41723169285027933,-0.05063724097816745,0.09730290278924479,Behavioral,783.0884859077998,656.7589655631093,126.32952034469054,0.0,0.8580238018820221
0.9682130062038274,3388.7056232873074,612.9183681646435,0.0,0.3975530368676816,BGFC-dynamic,232,False,0.7678610443521957,0.39755303686718324,-0.1094678345158682,-0.07612295450492265,Behavioral,783.0884859077998,625.7830498582392,157.30543604956063,0.0,0.8553039166817892
0.9676490399976463,3528.676512506598,701.0952799482034,0.0,0.6197247642857373,BGFC-dynamic,233,False,0.7678610443521957,0.6197247642854227,-0.03475850160512508,-0.13140781585689695,Behavioral,783.0884859077998,975.5006680951932,0.0,1.0,0.8860113793171512
0.96801628019116,3401.3442760376042,615.5973623047296,0.0,0.4185653918378628,BGFC-dynamic,234,False,0.7678610443521957,0.41856539183738184,-0.11010472953023277,-0.04699027963046574,Behavioral,783.0884859077998,658.8583237426336,124.23016216516623,0.0,0.858208139071498
0.961272171411392,4125.144812960905,908.8153233684034,0.0,0.522893145491703,BGFC-dynamic,235,False,0.7678610443521957,0.5228931454913082,0.0824016523101535,0.14739001843348415,Behavioral,783.0884859077998,823.0792799724923,0.0,1.0,0.87262779828911
0.9665868788842942,3570.1328992223675,698.1677151354163,0.0,0.7643656963366258,BGFC-dynamic,236,False,0.7678610443521957,0.7643656963364308,-0.057956172332590525,0.09008628986276711,Behavioral,783.0884859077998,1203.1780726158322,0.0,1.0,0.9060029240024884
0.9621346646683017,4098.488882827455,933.9658512300329,0.0,0.7359186192323647,BGFC-dynamic,237,False,0.7678610443521957,0.7359186192321462,0.10640837475273816,0.08233109893504414,Behavioral,783.0884859077998,1158.3998995948098,0.0,1.0,0.902071111582357
0.9658286078419492,3669.345690876609,731.327340350032,0.0,0.5062491586982354,BGFC-dynamic,238,False,0.7678610443521957,0.5062491586978268,-0.02315550515594406,-0.027599290554096476,Behavioral,783.0884859077998,796.8801974563532,0.0,1.0,0.8703273498544533
0.9671490408280126,3569.537376153303,715.8724058697289,0.0,0.6988352685338657,BGFC-dynamic,239,False,0.7678610443521957,0.6988352685336165,-0.029930299534682132,-0.06436758860403315,Behavioral,783.0884859077998,1100.0274809561329,0.0,1.0,0.8969456367111757
0.9577210101617792,4407.593234608648,984.6448090663678,0.0,0.45011009161630144,BGFC-dynamic,240,True,0.4999672466516031,0.45011009161560267,0.11096875470359908,0.33096683525752724,Network,783.0884859077998,708.5124242109252,74.5760616968746,0.0,0.8855174081131307
0.9659892414088171,3692.396624500176,770.9156375612348,0.0,0.8521145218432067,BGFC-dynamic,241,False,0.7678610443521957,0.8521145218430843,0.0019844425954737275,0.02479252409046495,Behavioral,783.0884859077998,1341.3023542959577,0.0,1.0,0.9181311268654476
0.9635219929264545,3994.600380248215,912.6258823323444,0.0,0.858052406895282,BGFC-dynamic,242,False,0.7678610443521957,0.8580524068951646,0.10001061301221591,0.010632035260157267,Behavioral,783.0884859077998,1350.6491017057626,0.0,1.0,0.9189518315765677
0.9645214124687959,3787.6146266696264,767.7923889186338,0.0,0.44744543343511733,BGFC-dynamic,243,False,0.7678610443521957,0.44744543343466014,-0.0020907808966136713,0.022194449051866523,Behavioral,783.0884859077998,704.3180205247146,78.77046538308525,0.0,0.8621997936738257
0.9663631484657149,3742.487477577999,812.8139792396075,0.0,0.5862757442211147,BGFC-dynamic,244,False,0.7678610443521957,0.5862757442207724,0.0578727182633232,-0.26248327380214287,Behavioral,783.0884859077998,922.8490019029933,0.0,1.0,0.8813882234108593
0.9648977330205649,3794.0584211004107,802.8401331835745,0.0,0.7748559230380474,BGFC-dynamic,245,False,0.7678610443521957,0.7748559230378611,0.021718337212569078,0.04977484871936292,Behavioral,783.0884859077998,1219.6906016375099,0.0,1.0,0.9074528305599697
0.9689650419816321,3409.0214580134493,672.3247677883328,0.0,0.8253983409048091,BGFC-dynamic,246,False,0.7678610443521957,0.8253983409046646,-0.05639993344337578,-0.1234706683935252,Behavioral,783.0884859077998,1299.2487623527165,0.0,1.0,0.9144385502380817
0.9659076880360334,3773.4846621125675,827.2917045720387,0.0,0.7641442343559585,BGFC-dynamic,247,False,0.7678610443521957,0.7641442343557633,0.05767905380486338,-0.14819563566653682,Behavioral,783.0884859077998,1202.829472200698,0.0,1.0,0.9059723146374917
0.9650662005288391,3654.7874650953145,684.3167657571275,0.0,0.3125684363859461,BGFC-dynamic,248,False,0.7678610443521957,0.3125684363853773,-0.0725007971974582,0.10195075622277394,Behavioral,783.0884859077998,492.0098987346174,291.0785871731824,0.0,0.8435577711474227
0.9640222904228458,3908.195791379039,855.6340360914746,0.0,0.7224483968518174,BGFC-dynamic,249,False,0.7678610443521957,0.7224483968515878,0.06159685297126387,0.010132989853181543,Behavioral,783.0884859077998,1137.1965982441254,0.0,1.0,0.9002093249578945
0.9604970349332225,4161.962560065215,897.7806333104568,0.0,0.38042275031333306,BGFC-dynamic,250,True,0.6770645117766769,0.38042275031275175,0.07031531986995045,0.18240157457162948,Network,783.0884859077998,598.8184892314289,184.26999667637097,0.0,0.836472735216894
0.9621694094838896,4076.683982276311,908.5303141266012,0.0,0.5652706377680166,BGFC-dynamic,251,False,0.7678610443521957,0.5652706377676568,0.09208074930349208,0.050374328673727056,Behavioral,783.0884859077998,889.7851378147935,0.0,1.0,0.878485002874852
0.9620289208222663,4139.578793381492,951.4131155587622,0.0,0.48163838441278195,BGFC-dynamic,252,False,0.7678610443521957,0.48163838441235307,0.13136879071610108,-0.07190553350483984,Behavioral,783.0884859077998,758.1406986636883,24.94778724411151,1.0,0.8669257719823243
